,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
172,172,2022-02-08 13:26:23+00:00,1.49e+18,"Today, addressing the people present in the Saini conference program organized in Kasba Lavad in favor of Atul Pradhan, the candidate of the alliance of SP and National Lok Dal from Sardhana area of ​​Meerut, on February 10, by pressing the button in front of the cycle, appealed to make him victorious by huge votes. did.",SwamiPMaurya,"['Today,', 'addressing', 'the', 'people', 'present', 'in', 'the', 'Saini', 'conference', 'program', 'organized', 'in', 'Kasba', 'Lavad', 'in', 'favor', 'of', 'Atul', 'Pradhan,', 'the', 'candidate', 'of', 'the', 'alliance', 'of', 'SP', 'and', 'National', 'Lok', 'Dal', 'from', 'Sardhana', 'area', 'of', '\u200b\u200bMeerut,', 'on', 'February', '10,', 'by', 'pressing', 'the', 'button', 'in', 'front', 'of', 'the', 'cycle,', 'appealed', 'to', 'make', 'him', 'victorious', 'by', 'huge', 'votes.', 'did.']",SP,"Today, addressing the people present in the Saini conference program organized in Kasba Lavad in favor of Atul Pradhan, the candidate of the alliance of SP and National Lok Dal from Sardhana area of ​​Meerut, on February 10, by pressing the button in front of the cycle, appealed to make him victorious by huge votes. did.",0.6124,False,1
173,173,2022-02-06 06:48:09+00:00,1.49e+18,"Swara Nightingale, 'Bharat Ratna' Respected Lata Mangeshkar ji's demise is extremely sad and an irreparable loss to the art and music world.
She will always be immortal in her songs of patriotism and an inspiration for the country.
Heartfelt tribute to him.",SwamiPMaurya,"['Swara', 'Nightingale,', ""'Bharat"", ""Ratna'"", 'Respected', 'Lata', 'Mangeshkar', ""ji's"", 'demise', 'is', 'extremely', 'sad', 'and', 'an', 'irreparable', 'loss', 'to', 'the', 'art', 'and', 'music', 'world.\nShe', 'will', 'always', 'be', 'immortal', 'in', 'her', 'songs', 'of', 'patriotism', 'and', 'an', 'inspiration', 'for', 'the', 'country.\nHeartfelt', 'tribute', 'to', 'him.']",SP,"Swara Nightingale, 'Bharat Ratna' Respected Lata Mangeshkar ji's demise is extremely sad and an irreparable loss to the art and music world.
She will always be immortal in her songs of patriotism and an inspiration for the country.
Heartfelt tribute to him.",0.7436,False,1
174,174,2022-02-04 14:18:39+00:00,1.49e+18,"Today the process of nomination was completed, with which this nomination, determined for empowerment and prosperity, will support the voice of social justice in the state along with the all-round development of Dalits, backward, farmers, unemployed youth, small-small, medium-class traders and Fazilnagar area. Will elevate",SwamiPMaurya,"['Today', 'the', 'process', 'of', 'nomination', 'was', 'completed,', 'with', 'which', 'this', 'nomination,', 'determined', 'for', 'empowerment', 'and', 'prosperity,', 'will', 'support', 'the', 'voice', 'of', 'social', 'justice', 'in', 'the', 'state', 'along', 'with', 'the', 'all-round', 'development', 'of', 'Dalits,', 'backward,', 'farmers,', 'unemployed', 'youth,', 'small-small,', 'medium-class', 'traders', 'and', 'Fazilnagar', 'area.', 'Will', 'elevate']",SP,"Today the process of nomination was completed, with which this nomination, determined for empowerment and prosperity, will support the voice of social justice in the state along with the all-round development of Dalits, backward, farmers, unemployed youth, small-small, medium-class traders and Fazilnagar area. Will elevate",0.8176,False,1
175,175,2022-02-03 15:47:59+00:00,1.49e+18,"Heartfelt thanks for the historic welcome by respected people and workers, public representatives and enthusiastic public support from all of you in the assembly constituency of Fazilnagar.
#bismenBicycle",SwamiPMaurya,"['Heartfelt', 'thanks', 'for', 'the', 'historic', 'welcome', 'by', 'respected', 'people', 'and', 'workers,', 'public', 'representatives', 'and', 'enthusiastic', 'public', 'support', 'from', 'all', 'of', 'you', 'in', 'the', 'assembly', 'constituency', 'of', 'Fazilnagar.\n#bismenBicycle']",SP,"Heartfelt thanks for the historic welcome by respected people and workers, public representatives and enthusiastic public support from all of you in the assembly constituency of Fazilnagar.
#bismenBicycle",0.9545,False,1
176,176,2022-02-03 06:57:52+00:00,1.49e+18,"There will be revolution of social justice~ There will be change in twenty.
#BiseMeBicycle",SwamiPMaurya,"['There', 'will', 'be', 'revolution', 'of', 'social', 'justice~', 'There', 'will', 'be', 'change', 'in', 'twenty.\n#BiseMeBicycle']",SP,"There will be revolution of social justice~ There will be change in twenty.
#BiseMeBicycle",0.0,False,1
177,177,2022-02-02 09:11:56+00:00,1.49e+18,"Many congratulations and thanks to the National President, Shri Akhilesh Yadav ji for giving him the opportunity to serve the Fazilnagar assembly constituency and the people of Fazilnagar by making him a candidate for the Fazilnagar assembly.",SwamiPMaurya,"['Many', 'congratulations', 'and', 'thanks', 'to', 'the', 'National', 'President,', 'Shri', 'Akhilesh', 'Yadav', 'ji', 'for', 'giving', 'him', 'the', 'opportunity', 'to', 'serve', 'the', 'Fazilnagar', 'assembly', 'constituency', 'and', 'the', 'people', 'of', 'Fazilnagar', 'by', 'making', 'him', 'a', 'candidate', 'for', 'the', 'Fazilnagar', 'assembly.']",SP,"Many congratulations and thanks to the National President, Shri Akhilesh Yadav ji for giving him the opportunity to serve the Fazilnagar assembly constituency and the people of Fazilnagar by making him a candidate for the Fazilnagar assembly.",0.9001,False,1
178,178,2022-02-02 07:44:00+00:00,1.49e+18,"""Many congratulations to the people of Padrauna for their love, affection and blessings.
Your respect and place was always in my heart, is in my heart, will remain in my heart.",SwamiPMaurya,"['""Many', 'congratulations', 'to', 'the', 'people', 'of', 'Padrauna', 'for', 'their', 'love,', 'affection', 'and', 'blessings.\nYour', 'respect', 'and', 'place', 'was', 'always', 'in', 'my', 'heart,', 'is', 'in', 'my', 'heart,', 'will', 'remain', 'in', 'my', 'heart.']",SP,"""Many congratulations to the people of Padrauna for their love, affection and blessings.
Your respect and place was always in my heart, is in my heart, will remain in my heart.",0.959,False,1
179,179,2022-02-01 08:21:02+00:00,1.49e+18,"This budget presented by the central government is anti-village-poor, farmers, laborers, unemployed youth. No arrangement has been made to make their standard of living better and empowered.
,",SwamiPMaurya,"['This', 'budget', 'presented', 'by', 'the', 'central', 'government', 'is', 'anti-village-poor,', 'farmers,', 'laborers,', 'unemployed', 'youth.', 'No', 'arrangement', 'has', 'been', 'made', 'to', 'make', 'their', 'standard', 'of', 'living', 'better', 'and', 'empowered.\n,']",SP,"This budget presented by the central government is anti-village-poor, farmers, laborers, unemployed youth. No arrangement has been made to make their standard of living better and empowered.
,",0.1779,False,1
181,181,2022-04-05 10:09:32+00:00,1.51e+18,"The crime rate has doubled in the second term of the BJP in UP. The incidents of bank robbery, locker theft, rape, bullet case and murder are increasing continuously and the coercion of criminals is at its peak.

Bullet train of crime is running in UP.",yadavakhilesh,"['The', 'crime', 'rate', 'has', 'doubled', 'in', 'the', 'second', 'term', 'of', 'the', 'BJP', 'in', 'UP.', 'The', 'incidents', 'of', 'bank', 'robbery,', 'locker', 'theft,', 'rape,', 'bullet', 'case', 'and', 'murder', 'are', 'increasing', 'continuously', 'and', 'the', 'coercion', 'of', 'criminals', 'is', 'at', 'its', 'peak.\n\nBullet', 'train', 'of', 'crime', 'is', 'running', 'in', 'UP.']",SP,"The crime rate has doubled in the second term of the BJP in UP. The incidents of bank robbery, locker theft, rape, bullet case and murder are increasing continuously and the coercion of criminals is at its peak.

Bullet train of crime is running in UP.",-0.9686,False,0
183,183,2022-04-05 05:22:40+00:00,1.51e+18,"In today's inflationary era, companies are recovering the increasing cost from the public but are not reducing their profit.

The role of the government in a democracy is not to rule, but to make such policies, which control for the public interest, so that no one can exploit and oppress the public.

BJP has become a company.",yadavakhilesh,"['In', ""today's"", 'inflationary', 'era,', 'companies', 'are', 'recovering', 'the', 'increasing', 'cost', 'from', 'the', 'public', 'but', 'are', 'not', 'reducing', 'their', 'profit.\n\nThe', 'role', 'of', 'the', 'government', 'in', 'a', 'democracy', 'is', 'not', 'to', 'rule,', 'but', 'to', 'make', 'such', 'policies,', 'which', 'control', 'for', 'the', 'public', 'interest,', 'so', 'that', 'no', 'one', 'can', 'exploit', 'and', 'oppress', 'the', 'public.\n\nBJP', 'has', 'become', 'a', 'company.']",SP,"In today's inflationary era, companies are recovering the increasing cost from the public but are not reducing their profit.

The role of the government in a democracy is not to rule, but to make such policies, which control for the public interest, so that no one can exploit and oppress the public.

BJP has become a company.",-0.4454,False,0
184,184,2022-04-05 04:12:49+00:00,1.51e+18,"If even a small part of the amount spent in false advertisements of false medical achievements in UP had been continuously spent on improved medical services during the time of SP, then today in BJP's rule, people are suffering due to lack of stretcher and ambulance. The lives that are being lost could have been saved.",yadavakhilesh,"['If', 'even', 'a', 'small', 'part', 'of', 'the', 'amount', 'spent', 'in', 'false', 'advertisements', 'of', 'false', 'medical', 'achievements', 'in', 'UP', 'had', 'been', 'continuously', 'spent', 'on', 'improved', 'medical', 'services', 'during', 'the', 'time', 'of', 'SP,', 'then', 'today', 'in', ""BJP's"", 'rule,', 'people', 'are', 'suffering', 'due', 'to', 'lack', 'of', 'stretcher', 'and', 'ambulance.', 'The', 'lives', 'that', 'are', 'being', 'lost', 'could', 'have', 'been', 'saved.']",SP,"If even a small part of the amount spent in false advertisements of false medical achievements in UP had been continuously spent on improved medical services during the time of SP, then today in BJP's rule, people are suffering due to lack of stretcher and ambulance. The lives that are being lost could have been saved.",-0.2023,False,0
185,185,2022-04-03 12:53:21+00:00,1.51e+18,"The news of a farmer committing suicide by consuming poison, writing a suicide note against the Nagar Panchayat in Subhashnagar, Kanpur countryside, is very saddening to protest against the digging of the field by the Nagar Panchayat.

The victim's family should get immediate compensation and justice.

After Lakhimpur in BJP government, now Kanpur .. when will this cycle stop?",yadavakhilesh,"['The', 'news', 'of', 'a', 'farmer', 'committing', 'suicide', 'by', 'consuming', 'poison,', 'writing', 'a', 'suicide', 'note', 'against', 'the', 'Nagar', 'Panchayat', 'in', 'Subhashnagar,', 'Kanpur', 'countryside,', 'is', 'very', 'saddening', 'to', 'protest', 'against', 'the', 'digging', 'of', 'the', 'field', 'by', 'the', 'Nagar', 'Panchayat.\n\nThe', ""victim's"", 'family', 'should', 'get', 'immediate', 'compensation', 'and', 'justice.\n\nAfter', 'Lakhimpur', 'in', 'BJP', 'government,', 'now', 'Kanpur', '..', 'when', 'will', 'this', 'cycle', 'stop?']",SP,"The news of a farmer committing suicide by consuming poison, writing a suicide note against the Nagar Panchayat in Subhashnagar, Kanpur countryside, is very saddening to protest against the digging of the field by the Nagar Panchayat.

The victim's family should get immediate compensation and justice.

After Lakhimpur in BJP government, now Kanpur .. when will this cycle stop?",-0.9498,False,0
186,186,2022-04-03 07:58:11+00:00,1.51e+18,Best wishes to DMK for their new office in Delhi!,yadavakhilesh,"['Best', 'wishes', 'to', 'DMK', 'for', 'their', 'new', 'office', 'in', 'Delhi!']",SP,Best wishes to DMK for their new office in Delhi!,0.7263,False,1
187,187,2022-04-03 05:39:07+00:00,1.51e+18,"Under the rule of BJP, there is economic insecurity due to unemployment, poverty and unemployment, even now whatever money is left in the bank of the people is being robbed either outside or inside the bank. Theft is happening even from the locker.

Now the public is very concerned about the security of important papers and jewelry kept in the bank-locker.",yadavakhilesh,"['Under', 'the', 'rule', 'of', 'BJP,', 'there', 'is', 'economic', 'insecurity', 'due', 'to', 'unemployment,', 'poverty', 'and', 'unemployment,', 'even', 'now', 'whatever', 'money', 'is', 'left', 'in', 'the', 'bank', 'of', 'the', 'people', 'is', 'being', 'robbed', 'either', 'outside', 'or', 'inside', 'the', 'bank.', 'Theft', 'is', 'happening', 'even', 'from', 'the', 'locker.\n\nNow', 'the', 'public', 'is', 'very', 'concerned', 'about', 'the', 'security', 'of', 'important', 'papers', 'and', 'jewelry', 'kept', 'in', 'the', 'bank-locker.']",SP,"Under the rule of BJP, there is economic insecurity due to unemployment, poverty and unemployment, even now whatever money is left in the bank of the people is being robbed either outside or inside the bank. Theft is happening even from the locker.

Now the public is very concerned about the security of important papers and jewelry kept in the bank-locker.",-0.8271,False,0
188,188,2022-04-03 03:39:44+00:00,1.51e+18,"Hundreds of salutes and humble tributes to the founder of the Maratha Empire, the great warrior Veer Shiromani Chhatrapati Shivaji Maharaj on his death anniversary.",yadavakhilesh,"['Hundreds', 'of', 'salutes', 'and', 'humble', 'tributes', 'to', 'the', 'founder', 'of', 'the', 'Maratha', 'Empire,', 'the', 'great', 'warrior', 'Veer', 'Shiromani', 'Chhatrapati', 'Shivaji', 'Maharaj', 'on', 'his', 'death', 'anniversary.']",SP,"Hundreds of salutes and humble tributes to the founder of the Maratha Empire, the great warrior Veer Shiromani Chhatrapati Shivaji Maharaj on his death anniversary.",0.0516,False,1
189,189,2022-04-02 14:05:53+00:00,1.51e+18,"Heartiest congratulations on the holy month of 'Ramadan', which gives the message of mutual harmony, love, brotherhood and humanity!",yadavakhilesh,"['Heartiest', 'congratulations', 'on', 'the', 'holy', 'month', 'of', ""'Ramadan',"", 'which', 'gives', 'the', 'message', 'of', 'mutual', 'harmony,', 'love,', 'brotherhood', 'and', 'humanity!']",SP,"Heartiest congratulations on the holy month of 'Ramadan', which gives the message of mutual harmony, love, brotherhood and humanity!",0.902,False,1
190,190,2022-04-02 06:09:13+00:00,1.51e+18,"The public is saying that 80 paise per day or about 24 rupees. If the price of petrol keeps increasing month by month, then the next elections which will be held in November-December, meanwhile, in 7 months the price will be around Rs 175. Will increase means petrol will increase from today's Rs 100 to Rs 275. liters will be

This is the math of BJP's inflation!",yadavakhilesh,"['The', 'public', 'is', 'saying', 'that', '80', 'paise', 'per', 'day', 'or', 'about', '24', 'rupees.', 'If', 'the', 'price', 'of', 'petrol', 'keeps', 'increasing', 'month', 'by', 'month,', 'then', 'the', 'next', 'elections', 'which', 'will', 'be', 'held', 'in', 'November-December,', 'meanwhile,', 'in', '7', 'months', 'the', 'price', 'will', 'be', 'around', 'Rs', '175.', 'Will', 'increase', 'means', 'petrol', 'will', 'increase', 'from', ""today's"", 'Rs', '100', 'to', 'Rs', '275.', 'liters', 'will', 'be\n\nThis', 'is', 'the', 'math', 'of', ""BJP's"", 'inflation!']",SP,"The public is saying that 80 paise per day or about 24 rupees. If the price of petrol keeps increasing month by month, then the next elections which will be held in November-December, meanwhile, in 7 months the price will be around Rs 175. Will increase means petrol will increase from today's Rs 100 to Rs 275. liters will be

This is the math of BJP's inflation!",0.5983,False,1
191,191,2022-04-02 02:12:56+00:00,1.51e+18,Hearty congratulations and best wishes for the new year and Chaitra Navratri to all the state and countrymen.,yadavakhilesh,"['Hearty', 'congratulations', 'and', 'best', 'wishes', 'for', 'the', 'new', 'year', 'and', 'Chaitra', 'Navratri', 'to', 'all', 'the', 'state', 'and', 'countrymen.']",SP,Hearty congratulations and best wishes for the new year and Chaitra Navratri to all the state and countrymen.,0.8658,False,1
193,193,2022-04-01 16:28:14+00:00,1.51e+18,"The incident of fire in Sikanderpur village, Thana Chakia of Chandauli is very sad.

Government should tell who will compensate for the loss caused in this accident?",yadavakhilesh,"['The', 'incident', 'of', 'fire', 'in', 'Sikanderpur', 'village,', 'Thana', 'Chakia', 'of', 'Chandauli', 'is', 'very', 'sad.\n\nGovernment', 'should', 'tell', 'who', 'will', 'compensate', 'for', 'the', 'loss', 'caused', 'in', 'this', 'accident?']",SP,"The incident of fire in Sikanderpur village, Thana Chakia of Chandauli is very sad.

Government should tell who will compensate for the loss caused in this accident?",-0.8938,False,0
